"COD_DANE12","X","Y","ORDEN_DE_S","EMAIL","WEB","Fecha","COLEGIO_SE","P_Puntaje_2021","EVALUADOS","P_Lectura","P_Matemati","P_Sociales","P_Ciencias","P_Ingles","Sector","CALENDARIO","GENERO","COD_LOCA","NATU_JUR","CLASE_TIPO","Ciencias_N","Ciencias_1","Ciencias_2","Ciencias_3","Ingles_A","Ingles_A1","Ingles_A2","Ingles_B1","Ingles_B","Lectura_1","Lectura_2","Lectura_3","Lectura_4","Matematica","Matemati_1","Matemati_2","Matemati_3","SocialC_1","SocialC_2","SocialC_3","SocialC_4","PCiencias_","PCiencias1","PCiencia_1","PCiencia_2","PIngles_A1","PIngles_A2","PIngles_B1","PIngles_A","PIngles_B","PLectura_1","PLectura_2","PLectura_3","PLectura_4","PMatematic","PMatemat_1","PMatemat_2","PMatemat_3","PSocialC_1","PSocialC_2","PSocialC_3","PSocialC_4","Categoria","Thombre","Tmujer","ESTRATO","Thombre_aprob","Tmujer_aprob","Thombre_des","Tmujer_des","DENSITY","P_Puntaje_2019","P_Puntaje_2020","P_Puntaje_2022"
111001012530,-74.1149391297658,4.61013152984602,"A","cedeljazmin16@educacionbogota.edu.co  --  colegioeljazmin@gmail.com","http://colegioeljazminied.edu.co","2021/12/31","COLEGIO EL JAZMIN (IED)",252.7818757,73,54,51,49,48,50,2,1,5,16,9,1,9,52,13,0,30,27,13,3,1,2,24,41,7,5,28,39,1,19,31,24,0,0.121621622,0.702702703,0.175675676,0,0.364864865,0.175675676,0.040540541,0.405405405,0.013513514,0.027027027,0.324324324,0.554054054,0.094594595,0.067567568,0.378378378,0.527027027,0.013513514,0.256756757,0.418918919,0.324324324,0,3,1.74,1.21,3,84.59,87.95,1.74,1.17,237.134316238,257.3214286,252.109437,267.8954192
111001012556,-74.0930340196847,4.62180607836774,"A","cedespana16@educacionbogota.edu.co","www.colegiodistritales.wixsite.com/espana","2021/12/31","COLEGIO ESPAÑA (IED)",256.5384615,34,55,52,48,50,52,2,1,5,16,9,1,3,21,10,0,13,11,6,3,1,0,9,23,2,2,14,15,3,12,12,10,0,0.088235294,0.617647059,0.294117647,0,0.323529412,0.176470588,0.088235294,0.382352941,0.029411765,0,0.264705882,0.676470588,0.058823529,0.058823529,0.411764706,0.441176471,0.088235294,0.352941176,0.352941176,0.294117647,0,3,1.74,1.21,7,85.86,93.64,0,0.67,12.2408326165,261.9230769,253.8461538,265.3846154
111001012611,-74.1190069502057,4.57982972343745,"A","cedbravopaez18@educacionbogota.edu.co  --  colbravopaez@gmail.com","","2021/12/31","COLEGIO BRAVO PAEZ (IED)",246.8905325,130,53,50,47,48,49,2,1,5,18,9,1,29,73,29,0,50,54,21,7,0,3,50,68,10,7,63,59,3,33,72,26,1,0.221374046,0.557251908,0.221374046,0,0.41221374,0.160305344,0.053435115,0.381679389,0,0.022900763,0.381679389,0.519083969,0.076335878,0.053435115,0.480916031,0.450381679,0.022900763,0.251908397,0.549618321,0.198473282,0.007633588,3,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,245.5685619,245.7692308,243.7011349
111001012815,-74.1172947999017,4.57969700474683,"A","cedquirogaalianza18@educacionbogota.edu.co  --  colquirogaalianza18@gmail.com","","2021/12/31","COLEGIO QUIROGA ALIANZA (IED)",266.1538462,78,55,53,52,53,53,2,1,5,18,9,1,6,43,29,0,21,32,18,6,2,3,21,43,12,4,25,47,2,14,33,26,5,0.075949367,0.544303797,0.367088608,0,0.405063291,0.227848101,0.075949367,0.265822785,0.025316456,0.037974684,0.265822785,0.544303797,0.151898734,0.050632911,0.316455696,0.594936709,0.025316456,0.17721519,0.417721519,0.329113924,0.063291139,2,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,267.3076923,266.1538462,258.8461538
111001012963,-74.1238884197141,4.60339644315148,"A","coldibenjaminherre16@educacionbogota.edu.co","http://colegiotecnicobenjaminherrera.edu.co/","2021/12/31","COLEGIO TECNICO BENJAMIN HERRERA (IED)",261.6510837,181,56,52,51,51,53,2,1,5,16,9,1,17,116,52,2,52,79,40,13,0,0,50,109,26,7,70,101,4,35,85,57,6,0.092391304,0.630434783,0.282608696,0.010869565,0.429347826,0.217391304,0.070652174,0.282608696,0,0,0.27173913,0.592391304,0.141304348,0.038043478,0.380434783,0.548913043,0.02173913,0.190217391,0.461956522,0.309782609,0.032608696,2,1.74,1.21,3,88.22,90.96,1.52,1.14,225.660695821,268.956044,269.0561586,259.6860283
111001012971,-74.1203677397576,4.58476473156652,"A","escdigeneralpaez18@educacionbogota.edu.co","www.colegiorafaeldelgado.edu.co","2021/12/31","COLEGIO RAFAEL DELGADO SALGUERO (IED)",267.6923077,32,57,55,51,52,51,2,1,5,18,9,1,3,17,14,0,14,14,5,1,0,0,7,20,6,0,10,24,0,4,17,13,0,0.088235294,0.5,0.411764706,0,0.411764706,0.147058824,0.029411765,0.411764706,0,0,0.205882353,0.588235294,0.176470588,0,0.294117647,0.705882353,0,0.117647059,0.5,0.382352941,0,3,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,253.0769231,250.3846154,265
111001013129,-74.1790517900838,4.61411211289568,"A","cedclass8@educacionbogota.edu.co","","2021/12/31","COLEGIO CLASS (IED)",248.4521576,123,53,50,48,48,50,2,1,5,8,9,1,19,83,25,0,60,39,19,6,3,3,44,69,9,8,61,56,1,29,71,25,1,0.152,0.664,0.2,0,0.312,0.152,0.048,0.48,0.024,0.024,0.352,0.552,0.072,0.064,0.488,0.448,0.008,0.232,0.568,0.2,0.008,3,1.47,1.06,2,84.06,88.15,2.25,1.45,394.125463137,249.5491594,250.5343511,238.7732095
111001013153,-74.1584030197416,4.62164083961341,"A","cedpaulovi8@educacionbogota.edu.co","","2021/12/31","COLEGIO PAULO VI (IED)",252.3461538,100,53,50,49,50,51,2,1,5,8,9,1,12,66,23,0,37,40,16,7,0,1,37,55,8,4,42,55,0,17,59,25,0,0.118811881,0.653465347,0.227722772,0,0.396039604,0.158415842,0.069306931,0.366336634,0,0.00990099,0.366336634,0.544554455,0.079207921,0.03960396,0.415841584,0.544554455,0,0.168316832,0.584158416,0.247524752,0,3,1.47,1.06,3,80.82,83.88,1.97,1.42,285.522465006,258.3618234,250.3789174,253.814433
111001013161,-74.1629130197104,4.62145383735821,"A","cedsanjose8@educacionbogota.edu.co","","2021/12/31","COLEGIO SAN JOSE (IED)",248.0769231,68,53,50,47,49,48,2,1,5,8,9,1,10,54,12,1,40,25,12,1,0,3,23,46,5,3,36,38,1,23,42,12,1,0.128205128,0.692307692,0.153846154,0.012820513,0.320512821,0.153846154,0.012820513,0.512820513,0,0.038461538,0.294871795,0.58974359,0.064102564,0.038461538,0.461538462,0.487179487,0.012820513,0.294871795,0.538461538,0.153846154,0.012820513,3,1.47,1.06,3,80.82,83.88,1.97,1.42,285.522465006,255.7692308,253.4615385,256.9230769
111001013170,-74.1613707596913,4.61709863867018,"A","escdisanrafael8@educacionbogota.edu.co","","2021/12/31","COLEGIO SAN RAFAEL (IED)",255.3344482,115,54,51,48,50,55,2,1,5,8,9,1,12,77,27,0,26,46,35,11,0,2,34,74,8,5,49,63,0,28,60,27,2,0.102564103,0.658119658,0.230769231,0,0.393162393,0.299145299,0.094017094,0.222222222,0,0.017094017,0.290598291,0.632478632,0.068376068,0.042735043,0.418803419,0.538461538,0,0.239316239,0.512820513,0.230769231,0.017094017,3,1.47,1.06,3,80.82,83.88,1.97,1.42,285.522465006,258.4586466,263.1988743,259.6153846
111001013293,-74.0871427503722,4.68077841515416,"A","escdinacionesunida10@educacionbogota.edu.co","","2021/12/31","COLEGIO NACIONES UNIDAS (IED)",250.3846154,36,54,52,46,48,51,2,1,5,10,9,1,3,32,3,0,12,22,5,0,0,1,12,25,1,1,16,21,1,13,22,4,0,0.076923077,0.820512821,0.076923077,0,0.564102564,0.128205128,0,0.307692308,0,0.025641026,0.307692308,0.641025641,0.025641026,0.025641026,0.41025641,0.538461538,0.025641026,0.333333333,0.564102564,0.102564103,0,2,1.38,1.03,3,89.28,91.71,1.66,1.21,234.204297324,271.9230769,258.8461538,266.1538462
111001013374,-74.0699910495658,4.59292342330935,"A","enaldecomercio17@educacionbogota.edu.co","","2021/12/31","COLEGIO ESCUELA NACIONAL DE COMERCIO (IED)",228.532967,70,49,45,45,45,45,2,1,5,17,9,1,25,39,8,1,44,23,5,1,0,7,37,27,3,12,43,18,1,26,37,8,1,0.342465753,0.534246575,0.109589041,0.01369863,0.315068493,0.068493151,0.01369863,0.602739726,0,0.095890411,0.506849315,0.369863014,0.04109589,0.164383562,0.589041096,0.246575342,0.01369863,0.356164384,0.506849315,0.109589041,0.01369863,4,1.49,0.78,2,90.04,91.9,1.49,0.78,116.952210302,249.5927602,235,242.2828784
111001013811,-74.1140324601496,4.54747847836723,"A","cedsanagustin18@educacionbogota.edu.co  --  colsanagustin18ied@gmail.com","www.iedsanagustin.com.co","2021/12/31","COLEGIO SAN AGUSTIN (IED)",242.6098901,140,52,49,46,48,47,2,1,5,18,9,1,21,105,21,1,83,46,16,1,1,4,55,81,7,9,73,65,0,46,77,24,1,0.141891892,0.709459459,0.141891892,0.006756757,0.310810811,0.108108108,0.006756757,0.560810811,0.006756757,0.027027027,0.371621622,0.547297297,0.047297297,0.060810811,0.493243243,0.439189189,0,0.310810811,0.52027027,0.162162162,0.006756757,3,1.55,1.21,2,84.68,87.91,1.28,0.76,374.543896683,244.1107474,245.75,248.0087634
111001013935,-74.1156267101658,4.52531050122822,"A","cedsantamartha5@educacionbogota.edu.co","colegiosantamarthaied@educacionbogota.edu.co","2021/12/31","COLEGIO SANTA MARTHA (IED)",267.3076923,35,58,54,52,50,53,2,1,5,5,9,1,10,14,9,2,12,13,5,5,0,0,6,25,4,1,10,23,1,8,14,10,3,0.285714286,0.4,0.257142857,0.057142857,0.371428571,0.142857143,0.142857143,0.342857143,0,0,0.171428571,0.714285714,0.114285714,0.028571429,0.285714286,0.657142857,0.028571429,0.228571429,0.4,0.285714286,0.085714286,2,1.44,1.11,2,88.12,90.7,1.22,0.92,257.824482571,268.0769231,262.3076923,247.3076923
111001014001,-74.0922039601925,4.5944046278352,"A","cededuardosantos14@educacionbogota.edu.co","www.colegios.redp.edu.co/eduardosantos","2021/12/31","COLEGIO EDUARDO SANTOS (IED)",254.6153846,67,53,52,49,50,50,2,1,5,14,9,1,8,39,21,0,28,23,14,4,0,1,26,37,5,3,26,39,1,11,37,19,1,0.115942029,0.565217391,0.304347826,0,0.333333333,0.202898551,0.057971014,0.405797101,0,0.014492754,0.376811594,0.536231884,0.072463768,0.043478261,0.376811594,0.565217391,0.014492754,0.15942029,0.536231884,0.275362319,0.014492754,3,2,1.5,3,89.19,94.87,1.44,0.88,224.909701485,251.5384615,258.4615385,260.3846154
111001014028,-74.1253150899123,4.57867348282193,"A","cedrepfederaldeal18@educacionbogota.edu.co","","2021/12/31","COLEGIO REPUBLICA FEDERAL DE ALEMANIA (IED)",252.3076923,25,54,53,48,46,53,2,1,5,18,9,1,7,15,3,1,5,14,6,1,0,0,7,17,2,1,10,12,2,6,11,8,0,0.269230769,0.576923077,0.115384615,0.038461538,0.538461538,0.230769231,0.038461538,0.192307692,0,0,0.269230769,0.653846154,0.076923077,0.038461538,0.384615385,0.461538462,0.076923077,0.230769231,0.423076923,0.307692308,0,3,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,247.3076923,253.4615385,261.5384615
111001014109,-74.1813108904283,4.62807298372205,"A","cedbrasiliabosa7@educacionbogota.edu.co; cedbrasiliabosa7@gmail.com","","2021/12/31","COLEGIO BRASILIA - BOSA (IED)",253.3372523,229,54,51,48,50,50,2,1,5,7,9,1,33,145,57,2,98,90,38,14,0,5,71,145,17,7,98,131,5,57,121,57,2,0.138655462,0.609243697,0.239495798,0.008403361,0.378151261,0.159663866,0.058823529,0.411764706,0,0.021008403,0.298319328,0.609243697,0.071428571,0.029411765,0.411764706,0.550420168,0.021008403,0.239495798,0.508403361,0.239495798,0.008403361,3,1.34,1.06,2,90.04,91.9,1.72,1.39,415.818720334,253.8013108,257.5373932,261.3497823
111001014176,-74.0794494399384,4.56968732895918,"A","cedsancristobalsu4@educacionbogota.edu.co","","2021/12/31","COLEGIO SAN CRISTOBAL SUR (IED)",259.2307692,82,55,53,49,50,53,2,1,5,4,9,1,8,52,24,0,23,32,24,5,0,2,18,56,8,2,33,48,1,18,46,20,0,0.095238095,0.619047619,0.285714286,0,0.380952381,0.285714286,0.05952381,0.273809524,0,0.023809524,0.214285714,0.666666667,0.095238095,0.023809524,0.392857143,0.571428571,0.011904762,0.214285714,0.547619048,0.238095238,0,3,1.34,0.86,2,93.65,94.87,0.46,0.26,238.093314977,249.8592871,257.3076923,264.2307692
111001014206,-74.1331682896869,4.5794136923684,"A","coldimarcofidelsua6@educacionbogota.edu.co","www.colegiomarcofidelsuarez6.blogspot.com","2021/12/31","COLEGIO MARCO FIDEL SUAREZ (IED)",250.5365017,157,53,51,48,48,50,2,1,5,6,9,1,18,114,29,0,64,66,24,6,0,3,60,87,11,5,69,87,2,40,77,43,0,0.111801242,0.708074534,0.180124224,0,0.409937888,0.149068323,0.037267081,0.397515528,0,0.01863354,0.372670807,0.540372671,0.068322981,0.031055901,0.428571429,0.540372671,0.01242236,0.248447205,0.47826087,0.267080745,0,3,1.39,1.33,2,86.13,88.07,1.35,1.34,219.024920058,260.2288815,262.3794003,262.150212
111001014290,-74.127387959617,4.63207076926547,"A","cedmarsella8@educacionbogota.edu.co  --  cedmarsella8@gmail.com","www.iedmarsella.edu.co","2021/12/31","COLEGIO MARSELLA (IED)",277.2922044,149,59,54,54,54,56,2,1,5,8,9,1,1,88,60,1,30,48,54,13,1,1,28,97,22,1,42,98,6,10,67,63,9,0.006711409,0.590604027,0.402684564,0.006711409,0.322147651,0.362416107,0.087248322,0.201342282,0.006711409,0.006711409,0.187919463,0.651006711,0.147651007,0.006711409,0.281879195,0.657718121,0.040268456,0.067114094,0.44966443,0.422818792,0.060402685,2,1.47,1.06,7,87.24,91.13,0.93,0.88,75.7247030708,275.5992844,279.2751479,280.8532644
111001014346,-74.1444909600568,4.67028357717582,"A","cedrodrigoarenasb9@educacionbogota.edu.co","bit.ly/colegiorodrigoarenas","2021/12/31","COLEGIO RODRIGO ARENAS BETANCOURT (IED)",255.8974359,120,54,52,49,50,50,2,1,5,9,9,1,16,70,38,0,49,43,27,4,1,4,38,70,12,9,49,61,4,28,60,33,1,0.131147541,0.573770492,0.31147541,0,0.352459016,0.221311475,0.032786885,0.401639344,0.008196721,0.032786885,0.31147541,0.573770492,0.098360656,0.073770492,0.401639344,0.5,0.032786885,0.229508197,0.491803279,0.270491803,0.008196721,3,0.78,0.57,3,84.16,87.77,0.82,0.56,276.94015566,263.2118758,260.3001876,255.4520918
111001014451,-74.0836754501065,4.56238102658689,"A","cedjoseacevedoygo4@educacionbogota.edu.co","","2021/12/31","COLEGIO JOSE ACEVEDO Y GOMEZ (IED)",236.1538462,34,51,47,45,46,47,2,1,5,4,9,1,8,20,6,0,16,15,3,0,0,3,13,14,4,3,20,10,1,14,11,9,0,0.235294118,0.588235294,0.176470588,0,0.441176471,0.088235294,0,0.470588235,0,0.088235294,0.382352941,0.411764706,0.117647059,0.088235294,0.588235294,0.294117647,0.029411765,0.411764706,0.323529412,0.264705882,0,3,1.34,0.86,2,93.65,94.87,0.46,0.26,238.093314977,249.6153846,231.5384615,269.6153846
111001014486,-74.1364856198091,4.55524853822525,"A","escdirepdemexico19@educacionbogota.edu.co","","2021/12/31","COLEGIO REPUBLICA DE MEXICO (IED)",243.5618729,92,52,50,46,48,46,2,1,5,19,9,1,14,61,20,0,51,35,7,2,0,4,34,52,4,7,44,45,1,30,50,14,0,0.147368421,0.642105263,0.210526316,0,0.368421053,0.073684211,0.021052632,0.536842105,0,0.042105263,0.357894737,0.547368421,0.042105263,0.073684211,0.463157895,0.473684211,0.010526316,0.315789474,0.526315789,0.147368421,0,3,1.67,1.14,2,85.75,88.76,2.31,1.45,277.409159592,243.3482143,247.2307692,243.8379705
111001014591,-74.1260386101102,4.57763608175261,"A","cedmanueldelsocor18@educacionbogota.edu.co","www.comanueldelsocorrorodriguez.edu.co","2021/12/31","COLEGIO MANUEL DEL SOCORRO RODRIGUEZ (IED)",257.3076923,107,55,52,49,50,51,2,1,5,18,9,1,17,62,32,0,40,42,20,9,0,1,30,62,18,7,47,53,6,27,50,32,2,0.153153153,0.558558559,0.288288288,0,0.378378378,0.18018018,0.081081081,0.36036036,0,0.009009009,0.27027027,0.558558559,0.162162162,0.063063063,0.423423423,0.477477477,0.054054054,0.243243243,0.45045045,0.288288288,0.018018018,3,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,251.1538462,251.5384615,260.7692308
111001014630,-74.0975652800813,4.59050518801179,"A","ceditfranciscodepa15@educacionbogota.edu.co","","2021/12/31","COLEGIO FRANCISCO DE PAULA SANTANDER (IED)",252.9869067,94,54,51,48,49,50,2,1,5,15,9,1,13,60,22,0,44,28,20,4,0,0,34,53,10,5,37,52,1,26,49,19,2,0.135416667,0.625,0.229166667,0,0.291666667,0.208333333,0.041666667,0.458333333,0,0,0.354166667,0.552083333,0.104166667,0.052083333,0.385416667,0.541666667,0.010416667,0.270833333,0.510416667,0.197916667,0.020833333,2,1.93,1.82,3,89.95,91.17,2.27,2.12,217.137387873,258.5921626,268.0906593,266.1538462
111001014729,-74.1088053296996,4.63205894307002,"A","escdijosejoaquinca16@educacionbogota.edu.co  --  colegiojosejoaquincasasied@gmail.com","www.jjcasasied.edu.co","2021/12/31","COLEGIO JOSE JOAQUIN CASAS (IED)",253.4615385,10,54,48,47,53,53,2,1,5,16,9,1,1,5,4,0,3,3,3,1,0,1,4,2,3,1,4,5,0,3,6,1,0,0.1,0.5,0.4,0,0.3,0.3,0.1,0.3,0,0.1,0.4,0.2,0.3,0.1,0.4,0.5,0,0.3,0.6,0.1,0,3,1.74,1.21,3,89.81,90.32,2.02,1.27,41.122473517,253.4615385,255.7692308,249.2307692
111001014869,-74.1258339002266,4.6095420559242,"A","coldiluisvargastej16@educacionbogota.edu.co","www.colegio.redp.edu.co/luisvargastejada","2021/12/31","COLEGIO LUIS VARGAS TEJADA (IED)",264.2307692,52,56,53,52,50,54,2,1,5,16,9,1,7,37,10,0,15,22,14,4,0,0,10,35,9,1,23,29,2,7,31,17,1,0.127272727,0.672727273,0.181818182,0,0.4,0.254545455,0.072727273,0.272727273,0,0,0.181818182,0.636363636,0.163636364,0.018181818,0.418181818,0.527272727,0.036363636,0.127272727,0.563636364,0.309090909,0.018181818,2,1.74,1.21,3,84.59,87.95,1.74,1.17,237.134316238,271.5384615,261.1538462,270.7692308
111001014958,-74.1105355298526,4.57915000899049,"A","cedclemenciaholgu18@educacionbogota.edu.co  --  rectoriaclemhol@gmail.com","","2021/12/31","COLEGIO CLEMENCIA HOLGUIN DE URDANETA (IED)",251.1538462,52,54,51,48,48,50,2,1,5,18,9,1,5,39,9,0,20,23,7,2,0,1,19,33,1,1,25,27,0,12,31,9,1,0.094339623,0.735849057,0.169811321,0,0.433962264,0.132075472,0.037735849,0.377358491,0,0.018867925,0.358490566,0.622641509,0.018867925,0.018867925,0.471698113,0.509433962,0,0.226415094,0.58490566,0.169811321,0.018867925,3,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,253.4615385,254.6153846,263.0769231
111001015172,-74.1088663396805,4.57651660481765,"A","cedalejandroobreg18@educacionbogota.edu.co","","2021/12/31","COLEGIO ALEJANDRO OBREGON (IED)",256.4903846,104,54,52,48,49,54,2,1,5,18,9,1,15,72,14,3,27,39,29,7,3,0,39,56,12,2,43,57,3,23,56,21,5,0.142857143,0.685714286,0.133333333,0.028571429,0.371428571,0.276190476,0.066666667,0.257142857,0.028571429,0,0.371428571,0.533333333,0.114285714,0.019047619,0.40952381,0.542857143,0.028571429,0.219047619,0.533333333,0.2,0.047619048,2,1.55,1.21,3,86.88,91.34,1.16,0.9,235.877289564,265.5606258,251.1620295,266.4102564
111001015458,-74.1142553303749,4.69801122686363,"A","escdifloridablanca10@educacionbogota.edu.co","www.colegiofloridablanca.edu.co","2021/12/31","COLEGIO FLORIDABLANCA (IED)",264.8254438,130,56,52,51,52,55,2,1,5,10,9,1,9,80,41,3,29,55,39,9,3,1,33,72,27,3,48,78,3,24,70,35,4,0.067669173,0.601503759,0.308270677,0.022556391,0.413533835,0.293233083,0.067669173,0.218045113,0.022556391,0.007518797,0.248120301,0.541353383,0.203007519,0.022556391,0.360902256,0.586466165,0.022556391,0.180451128,0.526315789,0.263157895,0.030075188,3,1.38,1.03,3,86.17,87.71,1.45,1.31,268.675374031,269.9612618,261.2538462,270.7656362
111001015598,-74.1505135900134,4.6168386529178,"A","ubaslasamericas8@educacionbogota.edu.co","http//colegio.redp.edu.co/lasamericas  --  www.ubaamericas.tripod.com.co","2021/12/31","COLEGIO LAS AMERICAS (IED)",255.78257,173,55,51,49,49,51,2,1,5,8,9,1,19,116,40,0,62,63,39,11,2,2,51,102,21,7,74,93,4,40,81,55,2,0.107954545,0.659090909,0.227272727,0,0.357954545,0.221590909,0.0625,0.352272727,0.011363636,0.011363636,0.289772727,0.579545455,0.119318182,0.039772727,0.420454545,0.528409091,0.022727273,0.227272727,0.460227273,0.3125,0.011363636,2,1.47,1.06,3,86.51,89.29,1.72,1.2,219.650105747,256.875,250.7497566,264.3333333
111001015601,-74.1416149003684,4.61789487102631,"A","cedoea8@educacionbogota.edu.co","","2021/12/31","COLEGIO O.E.A. (IED)",266.5384615,117,57,54,50,52,54,2,1,5,8,9,1,6,77,40,0,32,47,31,11,1,1,27,71,25,5,32,83,4,24,63,36,1,0.048387097,0.620967742,0.322580645,0,0.379032258,0.25,0.088709677,0.258064516,0.008064516,0.008064516,0.217741935,0.572580645,0.201612903,0.040322581,0.258064516,0.669354839,0.032258065,0.193548387,0.508064516,0.290322581,0.008064516,2,1.47,1.06,3,86.51,89.29,1.72,1.2,219.650105747,270.1923077,265,266.9230769
111001015733,-74.1092540300992,4.58371641404488,"A","inseduantoniobaraya@educacionbogota.edu.co  --  colantoniobaraya@gmail.com","www.antoniobaraya.edu.co","2021/12/31","COLEGIO ANTONIO BARAYA (IED)",250,71,54,50,47,49,50,2,1,5,18,9,1,8,51,15,0,25,36,10,3,0,0,26,36,11,7,30,34,2,22,33,18,1,0.108108108,0.689189189,0.202702703,0,0.486486486,0.135135135,0.040540541,0.337837838,0,0,0.351351351,0.486486486,0.148648649,0.094594595,0.405405405,0.459459459,0.027027027,0.297297297,0.445945946,0.243243243,0.013513514,3,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,264.6153846,260.7692308,262.3076923
111001015806,-74.0991180800337,4.70884461598204,"A","escdijorgegaitanco10@educacionbogota.edu.co","","2021/12/31","COLEGIO JORGE GAITAN CORTES (IED)",268.956044,98,58,52,53,52,54,2,1,5,10,9,1,7,56,33,2,22,45,21,8,2,0,22,58,18,3,35,58,2,10,45,40,3,0.071428571,0.571428571,0.336734694,0.020408163,0.459183673,0.214285714,0.081632653,0.224489796,0.020408163,0,0.224489796,0.591836735,0.183673469,0.030612245,0.357142857,0.591836735,0.020408163,0.102040816,0.459183673,0.408163265,0.030612245,2,1.38,1.03,3,82.38,87.15,1.55,1.06,395.72206025,265.4590571,272.032967,276.71415
111001015814,-74.1038172903541,4.70769611258852,"A","escdirepdechina10@educacionbogota.edu.co","","2021/12/31","COLEGIO REPUBLICA DE CHINA (IED)",268.8020177,122,57,55,52,52,55,2,1,5,10,9,1,9,77,41,3,29,56,31,12,3,0,29,80,21,3,37,88,4,18,68,42,3,0.06870229,0.58778626,0.312977099,0.022900763,0.427480916,0.236641221,0.091603053,0.221374046,0.022900763,0,0.221374046,0.610687023,0.160305344,0.022900763,0.282442748,0.671755725,0.030534351,0.13740458,0.519083969,0.320610687,0.022900763,2,1.38,1.03,3,82.38,87.15,1.55,1.06,395.72206025,264.0987371,257.9461015,259.8728544
111001015911,-74.0847393204059,4.5527037347525,"A","cedlosalpes4@educacionbogota.edu.co","www.cedlosalpes4edu.co  --  www.iedlosalpes.edu.co","2021/12/31","COLEGIO LOS ALPES (IED)",236.4201183,130,51,48,44,47,46,2,1,5,4,9,1,28,84,20,0,75,42,11,3,0,3,59,66,4,16,63,53,0,46,63,22,0,0.212121212,0.636363636,0.151515152,0,0.318181818,0.083333333,0.022727273,0.568181818,0,0.022727273,0.446969697,0.5,0.03030303,0.121212121,0.477272727,0.401515152,0,0.348484848,0.477272727,0.166666667,0,4,1.34,0.86,2,93.65,94.87,0.46,0.26,238.093314977,234.0126292,239.1722408,239.9541518
111001016004,-74.0921943598971,4.53044474460379,"A","cedlabelleza4@educacionbogota.edu.co","","2021/12/31","COLEGIO LA BELLEZA LOS LIBERTADORES (IED)",228.0769231,63,48,46,43,45,47,2,1,5,4,9,1,22,33,8,0,31,28,5,0,0,2,38,24,0,6,42,16,0,33,22,9,0,0.34375,0.515625,0.125,0,0.4375,0.078125,0,0.484375,0,0.03125,0.59375,0.375,0,0.09375,0.65625,0.25,0,0.515625,0.34375,0.140625,0,3,1.34,0.86,2,92.2,93.97,1.3,0.74,201.2087013,254.2307692,240.7692308,247.3076923
111001016039,-74.1211322698448,4.51886435870421,"A","cedbarranquillita5@educacionbogota.edu.co -- colbarranquillita5@hotmail.com","www.colegioorlandofalsborda.edu.co","2021/12/31","COLEGIO ORLANDO FALS BORDA (IED)",236.1538462,117,50,47,45,47,47,2,1,5,5,9,1,20,81,18,1,62,42,12,2,1,5,56,52,5,8,68,42,1,46,56,17,0,0.168067227,0.680672269,0.151260504,0.008403361,0.352941176,0.100840336,0.016806723,0.521008403,0.008403361,0.042016807,0.470588235,0.43697479,0.042016807,0.067226891,0.571428571,0.352941176,0.008403361,0.386554622,0.470588235,0.142857143,0,3,1.44,1.11,2,88.12,90.7,1.22,0.92,257.824482571,257.6923077,253.0769231,251.9230769
111001016071,-74.152945650186,4.63356931979572,"A","cedisabelii8@educacionbogota.edu.co","","2021/12/31","COLEGIO ISABEL II (IED)",263.3545151,115,56,54,50,51,51,2,1,5,8,9,1,6,80,34,1,41,47,25,7,0,1,31,74,15,4,41,70,5,22,61,38,1,0.049586777,0.661157025,0.280991736,0.008264463,0.388429752,0.20661157,0.05785124,0.338842975,0,0.008264463,0.256198347,0.611570248,0.123966942,0.033057851,0.338842975,0.578512397,0.041322314,0.181818182,0.504132231,0.314049587,0.008264463,3,1.47,1.06,3,83.76,86.76,1.54,1.09,249.0557781,263.2140468,256.9808949,256.3052695
