X,Y,WEB,NOMBRE_EST,NOMBRE_SED,ORDEN_DE_S,EMAIL,SECTOR,NATU_JUR,CALENDARIO,GENERO,COD_LOCA,CLASE_TIPO,Fecha,EVALUADOS,P_Puntaje_,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Ciencias_N,Ciencias_1,Ciencias_2,Ciencias_3,Ingles_A,Ingles_A1,Ingles_A2,Ingles_B1,Ingles_B,Lectura_1,Lectura_2,Lectura_3,Lectura_4,Matematica,Matemati_1,Matemati_2,Matemati_3,SocialC_1,SocialC_2,SocialC_3,SocialC_4,PCiencias_,PCiencias1,PCiencia_1,PCiencia_2,PIngles_A,PIngles_A1,PIngles_A2,PIngles_B1,PIngles_B,PLectura_1,PLectura_2,PLectura_3,PLectura_4,PMatematic,PMatemat_1,PMatemat_2,PMatemat_3,PSocialC_1,PSocialC_2,PSocialC_3,PSocialC_4,Categoria,COLEGIO_SE,DANE12_SED
-8240625.6432,523092.435199998,www.loscerros.edu.co,GIMNASIO DE LOS CERROS,GIMNASIO DE LOS CERROS,A,info@loscerros.edu.co - luisalbertoquintero@loscerros.edu.co - diegopenaloza@loscerros.edu.co,1,5,3,3,01,4,2022/12/31,35,346.15384620000,69,71,67,66,81,0,3,63,10,0,0,0,10,25,0,0,12,23,0,0,18,17,0,0,28,7,0.00000000000,8.57142857100,62.85714286000,28.57142857000,0.00000000000,0.00000000000,0.00000000000,28.57142857000,71.42857143000,0.00000000000,0.00000000000,34.28571429000,65.71428571000,0.00000000000,0.00000000000,51.42857143000,48.57142857000,0.00000000000,0.00000000000,80.00000000000,20.00000000000,1,311848000286,311848000286
-8243158.657,525264.653499998,www.colsiervas.edu.co  --  www.ccsj.edu.co,COLEGIO CAMPESTRE SAN JOSE - CCSJ,COLEGIO CAMPESTRE SAN JOSE - CCSJ,A,colsiervas@colsiervas.edu.co  --  secretariaacademica@ccsj.edu.co,1,4,1,5,01,4,2022/12/31,44,296.92307690000,61,59,57,57,70,2,19,50,1,1,3,12,21,7,0,5,25,14,0,6,34,4,3,14,25,2,4.54545454500,43.18181818000,50.00000000000,2.27272727300,2.27272727300,6.81818181800,27.27272727000,47.72727273000,15.90909091000,0.00000000000,11.36363636000,56.81818182000,31.81818182000,0.00000000000,13.63636364000,77.27272727000,9.09090909100,6.81818181800,31.81818182000,56.81818182000,4.54545454500,1,311848000294,311848000294
-8240788.5626,529378.5814,www.angloamericanobogota.edu.co,COLEGIO ANGLO AMERICANO,COLEGIO ANGLO AMERICANO,A,secretariabachillerato@caa.edu.co  --  rectoria@angloamericanobogota.edu.co,1,5,1,5,01,4,2022/12/31,150,371.92307690000,74,76,72,72,85,0,0,28,109,0,0,2,42,107,0,0,8,143,0,2,23,127,0,2,63,86,0.00000000000,0.00000000000,27.81456954000,72.18543046000,0.00000000000,0.00000000000,1.32450331100,27.81456954000,70.86092715000,0.00000000000,0.00000000000,5.29801324500,94.70198675000,0.00000000000,1.32450331100,15.23178808000,84.10596026000,0.00000000000,1.32450331100,41.72185430000,56.95364238000,1,311848000308,311848000308
-8240538.0615,528460.516600002,www.campestre.edu.co,GIMNASIO CAMPESTRE,GIMNASIO CAMPESTRE,A,rectoria@campestre.edu.co  --  gmvalencia@campestre.edu.co  --  clpinilla@campestre.edu.co,1,8,3,3,01,4,2022/12/31,61,334.23076920000,67,69,64,62,83,1,15,49,15,0,0,0,13,48,0,1,22,38,0,1,34,26,1,8,37,15,1.63934426200,24.59016393000,49.18032787000,24.59016393000,0.00000000000,0.00000000000,0.00000000000,21.31147541000,78.68852459000,0.00000000000,1.63934426200,36.06557377000,62.29508197000,0.00000000000,1.63934426200,55.73770492000,42.62295082000,1.63934426200,13.11475410000,60.65573770000,24.59016393000,1,311848000341,311848000341
-8240985.5102,530554.5244,www.colegioipag.com,INSTITUTO DE PEDAGOGIA AUTOACTIVA DE GRUPOS - IPAG,INSTITUTO DE PEDAGOGIA AUTOACTIVA DE GRUPOS - IPAG,A,colegioipag@gmail.com -  rossyrojas@hotmail.com,1,15,1,5,01,4,2022/12/31,21,272.69230770000,58,53,52,53,61,2,11,43,0,6,3,6,9,0,1,4,10,8,2,6,15,0,4,9,10,0,8.69565217400,47.82608696000,43.47826087000,0.00000000000,26.08695652000,13.04347826000,26.08695652000,39.13043478000,0.00000000000,4.34782608700,17.39130435000,43.47826087000,34.78260870000,8.69565217400,26.08695652000,65.21739130000,0.00000000000,17.39130435000,39.13043478000,43.47826087000,0.00000000000,3,311848000413,311848000413
-8240683.9256,528198.159299999,www.colegiocasablanca.net,COLEGIO CASABLANCA,COLEGIO CASABLANCA,A,colcasablanca@hotmail.com -- contacto@colegiocasablanca.net  --  contacto@colegiocasablanca.com  --  contacto.colcasablanca@gmail.com,1,13,1,5,01,4,2022/12/31,42,288.07692310000,60,58,56,56,59,1,23,48,0,5,17,14,10,1,0,6,28,13,0,11,32,3,3,15,28,0,2.17391304300,50.00000000000,47.82608696000,0.00000000000,10.86956522000,36.95652174000,30.43478261000,21.73913043000,2.17391304300,0.00000000000,13.04347826000,60.86956522000,28.26086957000,0.00000000000,23.91304348000,69.56521739000,6.52173913000,6.52173913000,32.60869565000,60.86956522000,0.00000000000,2,311848000456,311848000456
-8240540.5484,526332.855700001,www.purezabogota.edu.co,COLEGIO PUREZA DE MARIA,COLEGIO PUREZA DE MARIA,A,secretaria@purezabogota.edu.co - pureza1@purezabogota.edu.co,1,3,1,1,01,4,2022/12/31,32,333.07692310000,68,69,64,63,74,0,3,78,4,0,1,6,18,7,0,0,10,22,0,0,18,14,0,5,21,6,0.00000000000,9.37500000000,78.12500000000,12.50000000000,0.00000000000,3.12500000000,18.75000000000,56.25000000000,21.87500000000,0.00000000000,0.00000000000,31.25000000000,68.75000000000,0.00000000000,0.00000000000,56.25000000000,43.75000000000,0.00000000000,15.62500000000,65.62500000000,18.75000000000,1,311848000481,311848000481
-8240134.8178,524189.677200001,www.fundacionanarestrepo.edu.co,FUNDACION EDUCACIONAL ANA RESTREPO DEL CORRAL,FUNDACION EDUCACIONAL ANA RESTREPO DEL CORRAL,A,secretaria@fundacionanarestrepo.edu.co  --  rectoria@fundacionanarestrepo.edu.co,1,8,1,5,01,4,2022/12/31,51,271.92307690000,56,55,52,53,59,6,25,35,2,5,20,14,10,2,1,13,30,8,0,13,38,1,6,23,21,1,11.53846154000,48.07692308000,34.61538462000,3.84615384600,9.61538461500,38.46153846000,26.92307692000,19.23076923000,3.84615384600,1.92307692300,25.00000000000,57.69230769000,15.38461538000,0.00000000000,25.00000000000,73.07692308000,1.92307692300,11.53846154000,44.23076923000,40.38461538000,1.92307692300,2,311848000499,311848000499
-8240199.1782,528378.4595,www.colegiodelsantoangel.edu.co,COLEGIO DEL SANTO ANGEL,COLEGIO DEL SANTO ANGEL,A,pei@colegiodelsantoangel.edu.co  --  rectoria@colegiodelsantoangel.edu.co,1,3,1,5,01,4,2022/12/31,33,304.23076920000,63,62,57,59,68,4,10,38,6,2,3,10,11,7,1,4,14,14,0,6,19,9,4,13,11,5,11.76470588000,29.41176471000,38.23529412000,17.64705882000,5.88235294100,8.82352941200,29.41176471000,32.35294118000,20.58823529000,2.94117647100,11.76470588000,41.17647059000,41.17647059000,0.00000000000,17.64705882000,55.88235294000,26.47058824000,11.76470588000,38.23529412000,32.35294118000,14.70588235000,1,311848000588,311848000588
-8243182.5963,525692.9001,www.santotomas.edu.co,COLEGIO SANTO TOMAS DE AQUINO,COLEGIO SANTO TOMAS DE AQUINO,A,colegio@santotomas.edu.co  --  secretariaacademica@santotomas.edu.co,1,3,1,5,01,4,2022/12/31,61,323.46153850000,66,66,61,63,73,0,12,61,12,0,3,16,28,14,0,1,27,33,0,4,40,17,2,13,36,10,0.00000000000,19.67213115000,60.65573770000,19.67213115000,0.00000000000,4.91803278700,26.22950820000,45.90163934000,22.95081967000,0.00000000000,1.63934426200,44.26229508000,54.09836066000,0.00000000000,6.55737704900,65.57377049000,27.86885246000,3.27868852500,21.31147541000,59.01639344000,16.39344262000,1,311848000618,311848000618
-8240491.0001,526996.044399999,http://gcl.edu.co,GIMNASIO CULTURAL LIBERTAD,GIMNASIO CULTURAL LIBERTAD,A,gimculiber@yahoo.com,1,13,1,5,01,4,2022/12/31,27,260.76923080000,54,54,50,51,51,2,18,25,1,7,17,2,2,0,1,6,18,3,1,8,16,3,6,15,6,1,7.14285714300,64.28571429000,25.00000000000,3.57142857100,25.00000000000,60.71428571000,7.14285714300,7.14285714300,0.00000000000,3.57142857100,21.42857143000,64.28571429000,10.71428571000,3.57142857100,28.57142857000,57.14285714000,10.71428571000,21.42857143000,53.57142857000,21.42857143000,3.57142857100,3,311848000626,311848000626
-8242822.1816,527613.517900001,www.teresianobogota.edu.co,COLEGIO TERESIANO,COLEGIO TERESIANO,A,secretariateresiano@hotmail.com - constanzafer72@hotmail.com,1,3,1,1,01,4,2022/12/31,64,320.38461540000,67,62,62,62,74,0,13,75,3,0,1,13,35,15,0,1,28,35,0,4,51,9,0,9,48,7,0.00000000000,20.31250000000,75.00000000000,4.68750000000,0.00000000000,1.56250000000,20.31250000000,54.68750000000,23.43750000000,0.00000000000,1.56250000000,43.75000000000,54.68750000000,0.00000000000,6.25000000000,79.68750000000,14.06250000000,0.00000000000,14.06250000000,75.00000000000,10.93750000000,1,311848000634,311848000634
-8241924.3376,529325.144499999,www.englishschool.edu.co,COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL),COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL),A,headofschool@englishschool.edu.co  --  secretariaacademica@englishschool.edu.co  --  secretariageneral@englishschool.edu.co,1,8,3,5,01,4,2022/12/31,95,328.46153850000,67,66,62,62,83,0,12,76,11,0,0,0,22,73,0,1,35,59,0,4,63,28,2,19,60,14,0.00000000000,12.63157895000,75.78947368000,11.57894737000,0.00000000000,0.00000000000,0.00000000000,23.15789474000,76.84210526000,0.00000000000,1.05263157900,36.84210526000,62.10526316000,0.00000000000,4.21052631600,66.31578947000,29.47368421000,2.10526315800,20.00000000000,63.15789474000,14.73684211000,1,311848000693,311848000693
-8241029.8231,531591.812199999,www.gimnasiolospinos.edu.co,GIMNASIO LOS PINOS,GIMNASIO LOS PINOS,A,secretaria_academica@gimnasiolospinos.edu.co  --  rectoria@gimnasiolospinos.edu.co,1,5,1,5,01,4,2022/12/31,82,325.00000000000,66,65,62,62,80,0,16,65,13,0,1,4,35,42,0,1,37,44,0,4,58,20,3,12,56,11,0.00000000000,19.51219512000,64.63414634000,15.85365854000,0.00000000000,1.21951219500,4.87804878000,42.68292683000,51.21951220000,0.00000000000,1.21951219500,45.12195122000,53.65853659000,0.00000000000,4.87804878000,70.73170732000,24.39024390000,3.65853658500,14.63414634000,68.29268293000,13.41463415000,1,311848000782,311848000782
-8243101.9542,522669.530499998,www.colbuenco.edu.co,COLEGIO DE NUESTRA SEÑORA DEL BUEN CONSEJO,COLEGIO DE NUESTRA SEÑORA DEL BUEN CONSEJO,A,info@colbuenco.edu.co,1,3,1,5,01,4,2022/12/31,39,325.00000000000,65,66,63,63,74,0,9,59,7,0,0,10,16,13,0,1,18,20,0,1,26,12,1,6,24,8,0.00000000000,23.07692308000,58.97435897000,17.94871795000,0.00000000000,0.00000000000,25.64102564000,41.02564103000,33.33333333000,0.00000000000,2.56410256400,46.15384615000,51.28205128000,0.00000000000,2.56410256400,66.66666667000,30.76923077000,2.56410256400,15.38461538000,61.53846154000,20.51282051000,1,311848000791,311848000791
-8240840.5277,524625.9241,www.gimnasiofemenino.edu.co,GIMNASIO FEMENINO,GIMNASIO FEMENINO,A,colegio@gimnasiofemenino.edu.co  --  mariajose.c@gimnasiofemenino.edu.co,1,5,3,1,01,4,2022/12/31,47,330.76923080000,68,65,64,62,83,0,8,70,6,0,0,0,5,42,0,0,16,31,0,4,32,11,0,7,30,10,0.00000000000,17.02127660000,70.21276596000,12.76595745000,0.00000000000,0.00000000000,0.00000000000,10.63829787000,89.36170213000,0.00000000000,0.00000000000,34.04255319000,65.95744681000,0.00000000000,8.51063829800,68.08510638000,23.40425532000,0.00000000000,14.89361702000,63.82978723000,21.27659574000,1,311848000812,311848000812
-8241535.562,526444.942899998,www.colegioprovinma.edu.co,COLEGIO PROVINMA,COLEGIO PROVINMA,A,contacto@colegioprovinma.edu.co -- provinma@etb.net.co -- noprovi@hotmail.com -- rectoria@colegioprovinma.edu.co  --  gladyselvirao@gmail.com  --  gerardo.1957@hotmail.com,1,3,1,5,01,4,2022/12/31,17,338.46153850000,67,70,64,67,76,0,1,53,7,0,1,3,5,8,0,1,3,13,0,2,6,9,0,2,11,4,0.00000000000,5.88235294100,52.94117647000,41.17647059000,0.00000000000,5.88235294100,17.64705882000,29.41176471000,47.05882353000,0.00000000000,5.88235294100,17.64705882000,76.47058824000,0.00000000000,11.76470588000,35.29411765000,52.94117647000,0.00000000000,11.76470588000,64.70588235000,23.52941176000,1,311848000821,311848000821
-8241129.6556,537215.744,www.colmac.edu.co,COLEGIO MIGUEL ANTONIO CARO,COLEGIO MIGUEL ANTONIO CARO,A,colmacco@yahoo.com -- rectoria@colmac.edu.co - lumajoni@hotmail.com  --  colmac@colmac.edu.co,1,13,1,5,01,4,2022/12/31,66,295.76923080000,61,59,57,57,67,4,20,59,3,1,9,19,31,6,0,7,38,21,1,11,42,12,6,19,37,4,6.06060606100,30.30303030000,59.09090909000,4.54545454500,1.51515151500,13.63636364000,28.78787879000,46.96969697000,9.09090909100,0.00000000000,10.60606061000,57.57575758000,31.81818182000,1.51515151500,16.66666667000,63.63636364000,18.18181818000,9.09090909100,28.78787879000,56.06060606000,6.06060606100,1,311848000847,311848000847
-8241298.0942,530789.555100001,www.csm.edu.co,COLEGIO SANTA MARIA,COLEGIO SANTA MARIA,A,hrojas@csm.edu.co  --  drodriguez@cdm.edu.co,1,8,3,1,01,4,2022/12/31,77,348.46153850000,69,73,66,66,84,0,6,66,20,0,0,0,16,61,0,0,19,58,0,0,27,50,0,7,50,20,0.00000000000,7.79220779200,66.23376623000,25.97402597000,0.00000000000,0.00000000000,0.00000000000,20.77922078000,79.22077922000,0.00000000000,0.00000000000,24.67532468000,75.32467532000,0.00000000000,0.00000000000,35.06493506000,64.93506494000,0.00000000000,9.09090909100,64.93506494000,25.97402597000,1,311848000936,311848000936
-8243312.5228,524879.087900002,www.colegiocardenalsancha.edu.co,COLEGIO CARDENAL SANCHA,COLEGIO CARDENAL SANCHA,A,colegiocardenalsancha@yahoo.es -- secretaria@colegiocardenalsancha.edu.co -- angelanavarro@hotmail.com  --  contabilidad@colegiocardenalsancha.edu.co,1,3,1,5,01,4,2022/12/31,63,299.23076920000,62,60,58,57,67,5,17,56,6,0,13,18,24,8,0,5,38,20,1,12,41,9,5,16,34,8,7.93650793700,26.98412698000,55.55555556000,9.52380952400,0.00000000000,20.63492063000,28.57142857000,38.09523810000,12.69841270000,0.00000000000,7.93650793700,60.31746032000,31.74603175000,1.58730158700,19.04761905000,65.07936508000,14.28571429000,7.93650793700,25.39682540000,53.96825397000,12.69841270000,1,311848000995,311848000995
-8242532.1832,527715.1127,www.anglocolombiano.edu.co,COLEGIO ANGLO COLOMBIANO,COLEGIO ANGLO COLOMBIANO,A,aortiz@anglocolombiano.edu.co -- humanresources@anglocolombiano.edu.co -- financedirector@anglocolombiano.edu.co  --  admindirector@anglocolombiano.edu.co  --  bsanchez@anglo.edu.co,1,8,3,5,01,4,2022/12/31,129,333.07692310000,66,69,64,62,83,1,22,67,21,0,0,0,19,110,0,4,61,65,0,4,70,55,3,19,76,32,0.77519379800,17.05426357000,66.66666667000,16.27906977000,0.00000000000,0.00000000000,0.00000000000,14.72868217000,85.27131783000,0.00000000000,3.10077519400,47.28682171000,50.38759690000,0.00000000000,3.10077519400,54.26356589000,42.63565891000,2.32558139500,14.72868217000,58.91472868000,24.80620155000,1,311848001011,311848001011
-8243372.5596,524607.578699999,www.davinci.edu.co,COLEGIO ITALIANO LEONARDO DA VINCI,COLEGIO ITALIANO LEONARDO DA VINCI,A,fernandov@davinci.edu.co -- fernandovita@davinci.edu.co,1,5,3,5,01,4,2022/12/31,79,343.46153850000,70,68,68,65,80,0,10,67,16,0,0,5,35,39,0,0,15,64,1,2,40,36,0,7,36,36,0.00000000000,12.65822785000,67.08860759000,20.25316456000,0.00000000000,0.00000000000,6.32911392400,44.30379747000,49.36708861000,0.00000000000,0.00000000000,18.98734177000,81.01265823000,1.26582278500,2.53164557000,50.63291139000,45.56962025000,0.00000000000,8.86075949400,45.56962025000,45.56962025000,1,311848002262,311848002262
-8241394.1351,529238.959899999,www.colsalle.edu.co,COLEGIO DE LA SALLE,COLEGIO DE LA SALLE,A,rectoria@colsalle.edu.co  --  secre-academica@colsalle.edu.co,1,3,1,5,01,4,2022/12/31,92,326.15384620000,66,66,63,63,74,0,14,68,15,0,3,16,49,24,0,3,40,49,0,6,50,36,3,13,63,13,0.00000000000,15.21739130000,68.47826087000,16.30434783000,0.00000000000,3.26086956500,17.39130435000,53.26086957000,26.08695652000,0.00000000000,3.26086956500,43.47826087000,53.26086957000,0.00000000000,6.52173913000,54.34782609000,39.13043478000,3.26086956500,14.13043478000,68.47826087000,14.13043478000,1,311848002271,311848002271
-8242298.0983,527404.826499999,www.csfr.edu.co,REDCOL - COLEGIO SANTA FRANCISCA ROMANA,REDCOL - COLEGIO SANTA FRANCISCA ROMANA,A,csfr@csfr.edu.co  --  mrconcha@csfr.edu.co  --  secretariaacademica@csfr.edu.co  --  emhenriquez@csfr.edu.co,1,3,3,1,01,4,2022/12/31,64,358.07692310000,71,74,68,69,85,0,1,61,24,0,0,0,6,58,0,0,7,57,0,0,22,42,1,2,39,22,0.00000000000,1.56250000000,60.93750000000,37.50000000000,0.00000000000,0.00000000000,0.00000000000,9.37500000000,90.62500000000,0.00000000000,0.00000000000,10.93750000000,89.06250000000,0.00000000000,0.00000000000,34.37500000000,65.62500000000,1.56250000000,3.12500000000,60.93750000000,34.37500000000,1,311848002351,311848002351
-8240144.8387,528776.036200002,www.colegiomariainmaculada.edu.co,COLEGIO MARIA INMACULADA,COLEGIO MARIA INMACULADA,A,secretaria@colegiomariainmaculada.edu.co  --  rectoria@colegiomariainmaculada.edu.co,1,3,1,1,01,4,2022/12/31,22,312.69230770000,64,61,60,61,75,0,5,74,1,0,0,7,9,6,0,1,13,9,0,3,19,1,0,6,16,1,0.00000000000,21.73913043000,73.91304348000,4.34782608700,0.00000000000,0.00000000000,30.43478261000,39.13043478000,26.08695652000,0.00000000000,4.34782608700,56.52173913000,39.13043478000,0.00000000000,13.04347826000,82.60869565000,4.34782608700,0.00000000000,26.08695652000,69.56521739000,4.34782608700,1,311848002416,311848002416
-8241176.3307,531557.011500001,www.sancarlos.edu.co,COLEGIO SAN CARLOS,COLEGIO SAN CARLOS,A,rector@sancarlos.edu.co  --  administracion@sancarlos.edu.co  --  franwehri@gmail.com,1,3,3,3,01,4,2022/12/31,74,367.69230770000,71,77,71,71,86,0,1,53,34,0,0,0,8,66,0,0,11,63,0,0,10,64,0,1,35,38,0.00000000000,1.35135135100,52.70270270000,45.94594595000,0.00000000000,0.00000000000,0.00000000000,10.81081081000,89.18918919000,0.00000000000,0.00000000000,14.86486486000,85.13513514000,0.00000000000,0.00000000000,13.51351351000,86.48648649000,0.00000000000,1.35135135100,47.29729730000,51.35135135000,1,311848002424,311848002424
-8242219.4211,529353.2141,www.presentacionsansfacon.edu.co,COLEGIO DE LA PRESENTACION SANS FACON,COLEGIO DE LA PRESENTACION SANS FACON,A,secretaria@colpresansfacon.edu.co  --  rectoria@colpresansfacon.edu.co,1,3,1,1,01,4,2022/12/31,45,324.23076920000,66,64,64,62,75,0,13,58,8,0,0,9,28,12,0,1,17,30,0,2,33,13,0,10,28,11,0.00000000000,27.08333333000,58.33333333000,16.66666667000,0.00000000000,0.00000000000,18.75000000000,58.33333333000,25.00000000000,0.00000000000,2.08333333300,35.41666667000,62.50000000000,0.00000000000,4.16666666700,68.75000000000,27.08333333000,0.00000000000,20.83333333000,58.33333333000,22.91666667000,1,311848002432,311848002432
-8240339.2772,529753.998199999,www.claustromoderno.edu.co  --  www.claustro.edu.co,COLEGIO CLAUSTRO MODERNO,COLEGIO CLAUSTRO MODERNO,A,asisrectoria@claustromoderno.edu.co -- contacto@claustromoderno.edu.co  --  rafael@claustro.edu.co,1,15,1,5,01,4,2022/12/31,45,331.92307690000,67,67,65,63,77,0,7,67,8,0,0,6,19,20,0,2,13,31,0,1,33,12,1,4,29,11,0.00000000000,15.21739130000,67.39130435000,17.39130435000,0.00000000000,0.00000000000,13.04347826000,41.30434783000,43.47826087000,0.00000000000,4.34782608700,28.26086957000,67.39130435000,0.00000000000,2.17391304300,71.73913043000,26.08695652000,2.17391304300,8.69565217400,63.04347826000,23.91304348000,1,311848002459,311848002459
-8240307.8506,529578.178100001,www.gimnasiojjcasas.edu.co,GIMNASIO JOSE JOAQUIN CASAS,GIMNASIO JOSE JOAQUIN CASAS,A,secademica@gimnasiojjcasas.edu.co -- director@gimnasiojjcasas.edu.co  --  tesoreria@gimnasiojjcasas.com,1,15,1,5,01,4,2022/12/31,12,314.61538460000,64,64,62,59,71,1,2,69,1,0,1,3,7,2,0,1,8,4,0,0,11,2,0,3,7,3,7.69230769200,15.38461538000,69.23076923000,7.69230769200,0.00000000000,7.69230769200,23.07692308000,53.84615385000,15.38461538000,0.00000000000,7.69230769200,61.53846154000,30.76923077000,0.00000000000,0.00000000000,84.61538462000,15.38461538000,0.00000000000,23.07692308000,53.84615385000,23.07692308000,1,311848002513,311848002513
-8242584.9553,527867.463599999,www.liceocervantes.edu.co,LICEO DE CERVANTES,LICEO DE CERVANTES,A,rectoria@liceocervantes.edu.co  --  secretariaacademica@liceocervantes.edu.co,1,3,1,5,01,4,2022/12/31,81,348.07692310000,68,74,66,68,77,1,6,48,35,0,1,10,39,31,0,0,30,51,0,0,30,51,0,14,44,23,1.23456790100,7.40740740700,48.14814815000,43.20987654000,0.00000000000,1.23456790100,12.34567901000,48.14814815000,38.27160494000,0.00000000000,0.00000000000,37.03703704000,62.96296296000,0.00000000000,0.00000000000,37.03703704000,62.96296296000,0.00000000000,17.28395062000,54.32098765000,28.39506173000,1,311848002611,311848002611
-8241273.7431,530837.199299999,www.mutisschool.edu.co,COLEGIO MAYOR JOSE CELESTINO MUTIS,COLEGIO MAYOR JOSE CELESTINO MUTIS,A,colegiomutis@hotmail.com -- manueljbernal@hotmail.com -- prefectomutis@hotmail.com,1,15,1,5,01,4,2022/12/31,51,292.69230770000,61,58,57,57,62,1,22,52,2,3,12,23,11,2,0,3,33,16,0,7,41,4,3,19,29,1,1.92307692300,42.30769231000,51.92307692000,3.84615384600,5.76923076900,23.07692308000,44.23076923000,21.15384615000,3.84615384600,0.00000000000,5.76923076900,63.46153846000,30.76923077000,0.00000000000,13.46153846000,78.84615385000,7.69230769200,5.76923076900,36.53846154000,55.76923077000,1.92307692300,2,311848002866,311848002866
-8242213.1983,529732.191599999,www.colegiocanapro.edu.co,COLEGIO CANAPRO,COLEGIO CANAPRO,A,secretaria@colegiocanapro.edu.co -- rectoria@colegiocanapro.edu.co -- colcanapro@hotmail.com - deissyrussi@gmail.com,1,4,1,5,01,4,2022/12/31,52,310.38461540000,64,63,60,60,66,0,16,62,6,3,9,14,26,2,0,2,26,26,0,6,40,9,2,12,36,6,0.00000000000,29.09090909000,61.81818182000,10.90909091000,5.45454545500,16.36363636000,25.45454545000,47.27272727000,3.63636363600,0.00000000000,3.63636363600,47.27272727000,47.27272727000,0.00000000000,10.90909091000,72.72727273000,16.36363636000,3.63636363600,21.81818182000,65.45454545000,10.90909091000,1,311848002874,311848002874
-8241606.8967,530527.9879,,COLEGIO DE LA REINA,COLEGIO DE LA REINA,A,coldelareina@etb.net.co -- colreinarectoria@yahoo.es  --  coldelareina@gmail.com,1,15,1,5,01,4,2022/12/31,34,276.15384620000,57,55,53,54,61,2,15,50,0,4,8,12,9,1,0,8,20,6,1,6,26,1,5,13,13,3,5.88235294100,44.11764706000,50.00000000000,0.00000000000,11.76470588000,23.52941176000,35.29411765000,26.47058824000,2.94117647100,0.00000000000,23.52941176000,58.82352941000,17.64705882000,2.94117647100,17.64705882000,76.47058824000,2.94117647100,14.70588235000,38.23529412000,38.23529412000,8.82352941200,2,311848003439,311848003439
