X,Y,ORDEN_DE_S,EMAIL,WEB,Fecha,COLEGIO_SE,P_Puntaje_,EVALUADOS,COD_DANE12,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Sector,CALENDARIO,GENERO,COD_LOCA,NATU_JUR,CLASE_TIPO,Ciencias_N,Ciencias_1,Ciencias_2,Ciencias_3,Ingles_A,Ingles_A1,Ingles_A2,Ingles_B1,Ingles_B,Lectura_1,Lectura_2,Lectura_3,Lectura_4,Matematica,Matemati_1,Matemati_2,Matemati_3,SocialC_1,SocialC_2,SocialC_3,SocialC_4,PCiencias_,PCiencias1,PCiencia_1,PCiencia_2,PIngles_A1,PIngles_A2,PIngles_B1,PIngles_A,PIngles_B,PLectura_1,PLectura_2,PLectura_3,PLectura_4,PMatematic,PMatemat_1,PMatemat_2,PMatemat_3,PSocialC_1,PSocialC_2,PSocialC_3,PSocialC_4,Categoria
-8243158.657,525264.653499998,A,colsiervas@colsiervas.edu.co  --  secretariaacademica@ccsj.edu.co,www.colsiervas.edu.co  --  www.ccsj.edu.co,2021/12/31,COLEGIO CAMPESTRE SAN JOSE - CCSJ,302.30769230000,61,311848000294.00000000000,63,59,59,58,69,1,1,5,01,4,4,1,21,39,0,3,9,10,30,9,0,1,40,20,0,8,51,2,2,18,35,6,0.01639344300,0.34426229500,0.63934426200,0.00000000000,0.14754098400,0.16393442600,0.49180327900,0.04918032800,0.14754098400,0.00000000000,0.01639344300,0.65573770500,0.32786885200,0.00000000000,0.13114754100,0.83606557400,0.03278688500,0.03278688500,0.29508196700,0.57377049200,0.09836065600,1
-8240788.5626,529378.5814,A,rectoria@angloamericanobogota.edu.co - cabtoa@angloamericanobogota.edu.co - ANGELAMSARMIENTO@YAHOO.COM -  alisson.huertas@angloamericanobogota.edu.co,www.angloamericanobogota.edu.co,2021/12/31,COLEGIO ANGLO AMERICANO,374.23076920000,175,311848000308.00000000000,72,78,73,73,85,1,1,5,01,5,4,0,2,65,110,0,0,0,41,136,0,2,18,159,0,0,25,152,0,2,60,115,0.00000000000,0.01129943500,0.36723163800,0.62146892700,0.00000000000,0.00000000000,0.23163841800,0.00000000000,0.76836158200,0.00000000000,0.01129943500,0.10169491500,0.89830508500,0.00000000000,0.00000000000,0.14124293800,0.85875706200,0.00000000000,0.01129943500,0.33898305100,0.64971751400,1
-8240538.0615,528460.516600002,A,"rectoria@campestre.edu.co - gmvalencia@campestre.edu.co;CLPINILLA@CAMPESTRE.EDU.CO",www.campestre.edu.co,2021/12/31,GIMNASIO CAMPESTRE,342.69230770000,59,311848000341.00000000000,67,69,67,66,84,1,3,3,01,8,4,0,8,32,20,0,0,1,7,52,0,0,19,41,0,1,31,28,2,4,29,25,0.00000000000,0.13333333300,0.53333333300,0.33333333300,0.00000000000,0.01666666700,0.11666666700,0.00000000000,0.86666666700,0.00000000000,0.00000000000,0.31666666700,0.68333333300,0.00000000000,0.01666666700,0.51666666700,0.46666666700,0.03333333300,0.06666666700,0.48333333300,0.41666666700,1
-8240985.5102,530554.5244,A,colegioipag@gmail.com -  rossyrojas@hotmail.com,www.colegioipag.com,2021/12/31,INSTITUTO DE PEDAGOGIA AUTOACTIVA DE GRUPOS - IPAG,260.76923080000,28,311848000413.00000000000,55,53,49,50,57,1,1,5,01,15,4,3,18,7,0,3,11,11,3,0,0,6,19,3,1,10,16,1,5,17,6,0,0.10714285700,0.64285714300,0.25000000000,0.00000000000,0.39285714300,0.39285714300,0.10714285700,0.10714285700,0.00000000000,0.00000000000,0.21428571400,0.67857142900,0.10714285700,0.03571428600,0.35714285700,0.57142857100,0.03571428600,0.17857142900,0.60714285700,0.21428571400,0.00000000000,2
-8240683.9256,528198.159299999,A,colcasablanca@hotmail.com -- contacto@colegiocasablanca.net - CONTACTO@COLEGIOCASABLANCA.COM  --  contacto.colcasablanca@gmail.com,www.colegiocasablanca.net,2021/12/31,COLEGIO CASABLANCA,277.30769230000,75,311848000456.00000000000,58,57,52,54,58,1,1,5,01,13,4,5,40,31,2,9,31,27,9,1,0,12,50,16,0,16,59,3,9,41,26,2,0.06410256400,0.51282051300,0.39743589700,0.02564102600,0.39743589700,0.34615384600,0.11538461500,0.11538461500,0.01282051300,0.00000000000,0.15384615400,0.64102564100,0.20512820500,0.00000000000,0.20512820500,0.75641025600,0.03846153800,0.11538461500,0.52564102600,0.33333333300,0.02564102600,2
-8240540.5484,526332.855700001,A,secretaria@purezabogota.edu.co - pureza1@purezabogota.edu.co,www.purezabogota.edu.co,2021/12/31,COLEGIO PUREZA DE MARIA,312.69230770000,56,311848000481.00000000000,64,62,60,60,75,1,1,1,01,3,4,1,9,44,2,0,1,7,36,12,0,1,33,22,0,3,45,8,1,15,38,2,0.01785714300,0.16071428600,0.78571428600,0.03571428600,0.01785714300,0.12500000000,0.64285714300,0.00000000000,0.21428571400,0.00000000000,0.01785714300,0.58928571400,0.39285714300,0.00000000000,0.05357142900,0.80357142900,0.14285714300,0.01785714300,0.26785714300,0.67857142900,0.03571428600,1
-8240134.8178,524189.677200001,A,"funrestrepo2@gmail.com - almaciga32@hotmail.com;rectoria@fundacionanarestrepo.edu.co  --  secretaria@fundacionanarestrepo.edu.co",www.fundacionanarestrepo.edu.co,2021/12/31,FUNDACION EDUCACIONAL ANA RESTREPO DEL CORRAL,278.07692310000,47,311848000499.00000000000,59,56,53,54,57,1,1,5,01,8,4,2,24,21,0,4,20,18,5,0,0,7,34,6,1,14,31,1,4,25,17,1,0.04255319100,0.51063829800,0.44680851100,0.00000000000,0.42553191500,0.38297872300,0.10638297900,0.08510638300,0.00000000000,0.00000000000,0.14893617000,0.72340425500,0.12765957400,0.02127659600,0.29787234000,0.65957446800,0.02127659600,0.08510638300,0.53191489400,0.36170212800,0.02127659600,2
-8240199.1782,528378.4595,A,secretaria.academica@colegiodelsantoangel.edu.co -- pei@colegiodelsantoangel.edu.co - vicerectoria@colegiodelsantoangel.edu.co,www.colegiodelsantoangel.edu.co,2021/12/31,COLEGIO DEL SANTO ANGEL,306.53846150000,26,311848000588.00000000000,66,59,57,60,71,1,1,5,01,3,4,0,4,20,2,1,1,5,15,4,0,1,10,15,0,4,20,2,1,10,15,0,0.00000000000,0.15384615400,0.76923076900,0.07692307700,0.03846153800,0.19230769200,0.57692307700,0.03846153800,0.15384615400,0.00000000000,0.03846153800,0.38461538500,0.57692307700,0.00000000000,0.15384615400,0.76923076900,0.07692307700,0.03846153800,0.38461538500,0.57692307700,0.00000000000,1
-8243182.5963,525692.9001,A,"colegio@santotomas.edu.co - luciaburitica@santotomas.edu.co;rectoria@santotomas.edu.co; oscarvillalobos@santotomas.edu.co",www.santotomas.edu.co,2021/12/31,COLEGIO SANTO TOMAS DE AQUINO,321.92307690000,48,311848000618.00000000000,66,67,61,61,72,1,1,5,01,3,4,0,13,31,4,0,0,14,25,9,0,1,21,26,0,2,31,15,1,12,27,8,0.00000000000,0.27083333300,0.64583333300,0.08333333300,0.00000000000,0.29166666700,0.52083333300,0.00000000000,0.18750000000,0.00000000000,0.02083333300,0.43750000000,0.54166666700,0.00000000000,0.04166666700,0.64583333300,0.31250000000,0.02083333300,0.25000000000,0.56250000000,0.16666666700,1
-8240491.0001,526996.044399999,A,gimculiber@yahoo.com,http://gcl.edu.co,2021/12/31,GIMNASIO CULTURAL LIBERTAD,267.30769230000,33,311848000626.00000000000,56,55,50,53,53,1,1,5,01,13,4,3,18,11,1,7,17,6,2,1,1,6,21,5,1,8,23,1,5,17,11,0,0.09090909100,0.54545454500,0.33333333300,0.03030303000,0.51515151500,0.18181818200,0.06060606100,0.21212121200,0.03030303000,0.03030303000,0.18181818200,0.63636363600,0.15151515200,0.03030303000,0.24242424200,0.69696969700,0.03030303000,0.15151515200,0.51515151500,0.33333333300,0.00000000000,2
-8242822.1816,527613.517900001,A,secretariateresiano@hotmail.com - constanzafer72@hotmail.com,www.teresianobogota.edu.co,2021/12/31,COLEGIO TERESIANO,312.69230770000,58,311848000634.00000000000,64,63,60,60,72,1,1,1,01,3,4,0,17,39,2,0,4,21,21,12,0,3,25,30,0,6,43,9,1,15,32,10,0.00000000000,0.29310344800,0.67241379300,0.03448275900,0.06896551700,0.36206896600,0.36206896600,0.00000000000,0.20689655200,0.00000000000,0.05172413800,0.43103448300,0.51724137900,0.00000000000,0.10344827600,0.74137931000,0.15517241400,0.01724137900,0.25862069000,0.55172413800,0.17241379300,1
-8241924.3376,529325.144499999,A,"rector@englishschool.edu.co -- lerivas@englishschool.edu.co - mpurrego@englishschool.edu.co;nmoreno@englishschool.edu.co",www.englishschool.edu.co,2021/12/31,COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL),336.92307690000,107,311848000693.00000000000,67,68,64,65,84,1,3,5,01,8,4,0,10,80,20,0,0,1,22,86,0,3,40,65,0,1,70,38,1,14,68,26,0.00000000000,0.09174311900,0.73394495400,0.18348623900,0.00000000000,0.00917431200,0.20183486200,0.00000000000,0.78899082600,0.00000000000,0.02752293600,0.36697247700,0.59633027500,0.00000000000,0.00917431200,0.64220183500,0.34862385300,0.00917431200,0.12844036700,0.62385321100,0.23853211000,1
-8241029.8231,531591.812199999,A,secretaria_academica@gimnasiolospinos.edu.co  --  rectoria@gimnasiolospinos.edu.co,www.gimnasiolospinos.edu.co,2021/12/31,GIMNASIO LOS PINOS,329.23076920000,110,311848000782.00000000000,67,66,63,63,79,1,1,5,01,5,4,1,19,72,18,0,1,1,54,54,0,2,46,62,0,4,75,31,2,18,68,22,0.00909090900,0.17272727300,0.65454545500,0.16363636400,0.00909090900,0.00909090900,0.49090909100,0.00000000000,0.49090909100,0.00000000000,0.01818181800,0.41818181800,0.56363636400,0.00000000000,0.03636363600,0.68181818200,0.28181818200,0.01818181800,0.16363636400,0.61818181800,0.20000000000,1
-8243101.9542,522669.530499998,A,"info@colbuenco.edu.co - lsbejarano@gmail.com;maltagpi28@yahoo.es;ryhs55@yahoo.com",www.colbuenco.edu.co,2021/12/31,COLEGIO DE NUESTRA SEÑORA DEL BUEN CONSEJO,313.07692310000,55,311848000791.00000000000,65,62,61,60,70,1,1,5,01,3,4,0,12,41,2,0,5,12,30,8,0,0,29,26,0,8,34,13,1,10,34,10,0.00000000000,0.21818181800,0.74545454500,0.03636363600,0.09090909100,0.21818181800,0.54545454500,0.00000000000,0.14545454500,0.00000000000,0.00000000000,0.52727272700,0.47272727300,0.00000000000,0.14545454500,0.61818181800,0.23636363600,0.01818181800,0.18181818200,0.61818181800,0.18181818200,1
-8240840.5277,524625.9241,A,"colegio@gimfem.co -- guadalupe.ai@gimfem.co - blanca.ql@gimfem.co; ana.ur@gimfem.co; trudy.md@gimfem.co;MARCELA.JC@GIMNASIOFEMENINO.EDU.CO  --  colegio@gimnasiofemenino.edu.co",www.gimnasiofemenino.edu.co,2021/12/31,GIMNASIO FEMENINO,336.92307690000,42,311848000812.00000000000,67,67,65,65,84,1,3,1,01,5,4,0,2,31,9,0,0,0,8,34,0,1,17,24,0,1,25,16,1,4,25,12,0.00000000000,0.04761904800,0.73809523800,0.21428571400,0.00000000000,0.00000000000,0.19047619000,0.00000000000,0.80952381000,0.00000000000,0.02380952400,0.40476190500,0.57142857100,0.00000000000,0.02380952400,0.59523809500,0.38095238100,0.02380952400,0.09523809500,0.59523809500,0.28571428600,1
-8241535.562,526444.942899998,A,"contacto@colegioprovinma.edu.co -- provinma@etb.net.co -- noprovi@hotmail.com - rectoria@colegioprovinma.edu.co;GLADYSELVIRAO@GMAIL.COM;GERARDO.1957@HOTMAIL.COM",www.colegioprovinma.edu.co,2021/12/31,COLEGIO PROVINMA,308.84615380000,15,311848000821.00000000000,63,62,58,60,74,1,1,5,01,3,4,0,5,8,2,0,2,2,8,3,0,1,6,8,0,1,12,2,0,6,8,1,0.00000000000,0.33333333300,0.53333333300,0.13333333300,0.13333333300,0.13333333300,0.53333333300,0.00000000000,0.20000000000,0.00000000000,0.06666666700,0.40000000000,0.53333333300,0.00000000000,0.06666666700,0.80000000000,0.13333333300,0.00000000000,0.40000000000,0.53333333300,0.06666666700,1
-8241129.6556,537215.744,A,colmacco@yahoo.com -- rectoria@colmac.edu.co - lumajoni@hotmail.com  --  colmac@colmac.edu.co,www.colmac.edu.co,2021/12/31,COLEGIO MIGUEL ANTONIO CARO,290.38461540000,65,311848000847.00000000000,60,59,56,55,65,1,1,5,01,13,4,5,21,39,0,2,15,24,19,5,0,7,41,17,0,8,54,3,5,24,35,1,0.07692307700,0.32307692300,0.60000000000,0.00000000000,0.23076923100,0.36923076900,0.29230769200,0.03076923100,0.07692307700,0.00000000000,0.10769230800,0.63076923100,0.26153846200,0.00000000000,0.12307692300,0.83076923100,0.04615384600,0.07692307700,0.36923076900,0.53846153800,0.01538461500,2
-8241298.0942,530789.555100001,A,hrojas@csm.edu.co  --  drodriguez@cdm.edu.co,www.csm.edu.co,2021/12/31,COLEGIO SANTA MARIA,341.92307690000,91,311848000936.00000000000,67,71,66,64,85,1,3,1,01,8,4,0,13,63,15,0,0,1,18,72,0,2,29,60,0,2,37,52,1,10,51,29,0.00000000000,0.14285714300,0.69230769200,0.16483516500,0.00000000000,0.01098901100,0.19780219800,0.00000000000,0.79120879100,0.00000000000,0.02197802200,0.31868131900,0.65934065900,0.00000000000,0.02197802200,0.40659340700,0.57142857100,0.01098901100,0.10989011000,0.56043956000,0.31868131900,1
-8243312.5228,524879.087900002,A,"colegiocardenalsancha@yahoo.es -- secretaria@colegiocardenalsancha.edu.co - angelanavarro@hotmail.com;contabilidad@colegiocardenalsancha.edu.co",www.colegiocardenalsancha.edu.co,2021/12/31,COLEGIO CARDENAL SANCHA,316.92307690000,76,311848000995.00000000000,65,64,61,61,71,1,1,5,01,3,4,1,13,54,8,0,4,20,41,11,0,3,36,37,0,4,56,16,1,14,51,10,0.01315789500,0.17105263200,0.71052631600,0.10526315800,0.05263157900,0.26315789500,0.53947368400,0.00000000000,0.14473684200,0.00000000000,0.03947368400,0.47368421100,0.48684210500,0.00000000000,0.05263157900,0.73684210500,0.21052631600,0.01315789500,0.18421052600,0.67105263200,0.13157894700,1
-8242532.1832,527715.1127,A,"aortiz@anglocolombiano.edu.co -- humanresources@anglocolombiano.edu.co - financedirector@anglocolombiano.edu.co;admindirector@anglocolombiano.edu.co  --  bsanchez@anglo.edu.co",www.anglocolombiano.edu.co,2021/12/31,COLEGIO ANGLO COLOMBIANO,340.38461540000,121,311848001011.00000000000,67,70,66,64,84,1,3,5,01,8,4,0,16,79,25,1,0,0,15,106,2,2,47,69,0,2,59,61,0,15,70,38,0.00000000000,0.13223140500,0.65289256200,0.20661157000,0.00000000000,0.00000000000,0.12396694200,0.00826446300,0.87603305800,0.01652892600,0.01652892600,0.38842975200,0.57024793400,0.00000000000,0.01652892600,0.48760330600,0.50413223100,0.00000000000,0.12396694200,0.57851239700,0.31404958700,1
-8243372.5596,524607.578699999,A,fernandov@davinci.edu.co -- fernandovita@davinci.edu.co,www.davinci.edu.co,2021/12/31,COLEGIO ITALIANO LEONARDO DA VINCI,343.46153850000,76,311848002262.00000000000,70,68,69,64,80,1,3,5,01,11,4,1,7,51,17,0,0,6,26,44,0,0,19,57,0,2,49,25,0,4,34,38,0.01315789500,0.09210526300,0.67105263200,0.22368421100,0.00000000000,0.07894736800,0.34210526300,0.00000000000,0.57894736800,0.00000000000,0.00000000000,0.25000000000,0.75000000000,0.00000000000,0.02631578900,0.64473684200,0.32894736800,0.00000000000,0.05263157900,0.44736842100,0.50000000000,1
-8241394.1351,529238.959899999,A,colsalle@colsalle.edu.co -- rectoria@colsalle.edu.co - ASESORIA.BACHILLERATO@COLSALLE.EDU.CO,www.colsalle.edu.co,2021/12/31,COLEGIO DE LA SALLE,327.69230770000,121,311848002271.00000000000,65,67,63,64,75,1,1,5,01,3,4,0,17,77,25,0,7,17,54,44,0,5,52,64,1,2,77,40,1,21,70,29,0.00000000000,0.14049586800,0.63636363600,0.20661157000,0.05785124000,0.14049586800,0.44628099200,0.00000000000,0.36363636400,0.00000000000,0.04132231400,0.42975206600,0.52892562000,0.00826446300,0.01652892600,0.63636363600,0.33057851200,0.00826446300,0.17355371900,0.57851239700,0.23966942100,1
-8242298.0983,527404.826499999,A,"csfr@csfr.edu.co -- maherrera@csfr.edu.co - emhenriquez@csfr.edu.co;LARANGO@CSFR.EDU.CO",www.csfr.edu.co,2021/12/31,COLEGIO SANTA FRANCISCA ROMANA,370.76923080000,55,311848002351.00000000000,72,77,73,70,88,1,3,1,01,3,4,0,0,32,23,0,0,0,2,53,0,0,9,46,0,0,12,43,0,0,21,34,0.00000000000,0.00000000000,0.58181818200,0.41818181800,0.00000000000,0.00000000000,0.03636363600,0.00000000000,0.96363636400,0.00000000000,0.00000000000,0.16363636400,0.83636363600,0.00000000000,0.00000000000,0.21818181800,0.78181818200,0.00000000000,0.00000000000,0.38181818200,0.61818181800,1
-8240144.8387,528776.036200002,A,"rectoria@colegiomariainmaculada.edu.co - secretaria@colegiomariainmaculada.edu.co; cmiseleccion@gmail.com;gestionhumana@colegiomariainmaculada.eu.co",www.colegiomariainmaculada.edu.co,2021/12/31,COLEGIO MARIA INMACULADA,301.15384620000,36,311848002416.00000000000,63,61,57,58,66,1,1,1,01,3,4,1,13,21,1,1,5,15,12,3,0,2,20,14,0,5,25,6,3,12,18,3,0.02777777800,0.36111111100,0.58333333300,0.02777777800,0.13888888900,0.41666666700,0.33333333300,0.02777777800,0.08333333300,0.00000000000,0.05555555600,0.55555555600,0.38888888900,0.00000000000,0.13888888900,0.69444444400,0.16666666700,0.08333333300,0.33333333300,0.50000000000,0.08333333300,1
-8241176.3307,531557.011500001,A,"rector@sancarlos.edu.co - ADMINISTRACION@SANCARLOs.EDU.CO;franwehri@gmail.com",www.sancarlos.edu.co,2021/12/31,COLEGIO SAN CARLOS,368.46153850000,95,311848002424.00000000000,73,77,71,70,85,1,3,3,01,3,4,0,3,44,48,0,0,0,11,84,0,1,12,82,0,0,9,86,1,2,43,49,0.00000000000,0.03157894700,0.46315789500,0.50526315800,0.00000000000,0.00000000000,0.11578947400,0.00000000000,0.88421052600,0.00000000000,0.01052631600,0.12631578900,0.86315789500,0.00000000000,0.00000000000,0.09473684200,0.90526315800,0.01052631600,0.02105263200,0.45263157900,0.51578947400,1
-8242219.4211,529353.2141,A,presentacionsf@gmail.com -- ilsagomez1@gmail.com  --  secretaria@presentacionsansfacon.edu.co,www.presentacionsansfacon.edu.co  --  www.colegiodelapresentacionsansfacon.com,2021/12/31,COLEGIO DE LA PRESENTACION SANS FACON,320.38461540000,51,311848002432.00000000000,65,64,63,61,74,1,1,1,01,3,4,0,13,33,6,0,3,7,24,17,0,1,24,27,0,4,34,14,0,11,30,11,0.00000000000,0.25000000000,0.63461538500,0.11538461500,0.05769230800,0.13461538500,0.46153846200,0.00000000000,0.32692307700,0.00000000000,0.01923076900,0.46153846200,0.51923076900,0.00000000000,0.07692307700,0.65384615400,0.26923076900,0.00000000000,0.21153846200,0.57692307700,0.21153846200,1
-8240339.2772,529753.998199999,A,"asisrectoria@claustromoderno.edu.co - contacto@claustromoderno.edu.co;RAFAEL@CLAUSTRO.EDU.CO",www.claustromoderno.edu.co  --  www.claustro.edu.co,2021/12/31,COLEGIO CLAUSTRO MODERNO,329.23076920000,46,311848002459.00000000000,67,66,63,63,79,1,1,5,01,15,4,0,10,25,11,0,0,8,19,19,0,0,19,28,0,2,27,18,1,12,23,11,0.00000000000,0.21276595700,0.53191489400,0.23404255300,0.00000000000,0.17021276600,0.40425531900,0.00000000000,0.40425531900,0.00000000000,0.00000000000,0.40425531900,0.59574468100,0.00000000000,0.04255319100,0.57446808500,0.38297872300,0.02127659600,0.25531914900,0.48936170200,0.23404255300,1
-8240307.8506,529578.178100001,A,"secademica@gimnasiojjcasas.edu.co - director@gimnasiojjcasas.edu.co; tesoreria@gimnasiojjcasas.com",www.gimnasiojjcasas.edu.co,2021/12/31,GIMNASIO JOSE JOAQUIN CASAS,310.00000000000,17,311848002513.00000000000,62,62,61,60,71,1,1,5,01,15,4,0,5,13,1,0,1,6,9,3,0,1,11,7,0,0,16,3,0,6,10,3,0.00000000000,0.26315789500,0.68421052600,0.05263157900,0.05263157900,0.31578947400,0.47368421100,0.00000000000,0.15789473700,0.00000000000,0.05263157900,0.57894736800,0.36842105300,0.00000000000,0.00000000000,0.84210526300,0.15789473700,0.00000000000,0.31578947400,0.52631578900,0.15789473700,1
-8242584.9553,527867.463599999,A,secretaria@liceocervantes.edu.co -- rectoria@liceocervantes.edu.co - psicologia@liceocervantes.edu.co  --  secretariaacademica@liceocervantes.edu.co,www.liceocervantes.edu.co,2021/12/31,LICEO DE CERVANTES PADRES AGUSTINOS,348.46153850000,91,311848002611.00000000000,68,74,67,67,78,1,1,5,01,4,4,0,7,49,35,0,0,6,51,34,0,1,26,64,0,0,28,63,0,10,49,32,0.00000000000,0.07692307700,0.53846153800,0.38461538500,0.00000000000,0.06593406600,0.56043956000,0.00000000000,0.37362637400,0.00000000000,0.01098901100,0.28571428600,0.70329670300,0.00000000000,0.00000000000,0.30769230800,0.69230769200,0.00000000000,0.10989011000,0.53846153800,0.35164835200,1
-8241273.7431,530837.199299999,A,colegiomutis@hotmail.com -- manueljbernal@hotmail.com -- prefectomutis@hotmail.com,www.mutisschool.edu.co,2021/12/31,COLEGIO MAYOR JOSE CELESTINO MUTIS,285.38461540000,70,311848002866.00000000000,60,57,54,56,61,1,1,5,01,15,4,3,31,36,1,3,19,28,21,1,0,9,43,18,0,12,59,0,5,36,28,2,0.04225352100,0.43661971800,0.50704225400,0.01408450700,0.26760563400,0.39436619700,0.29577464800,0.04225352100,0.01408450700,0.00000000000,0.12676056300,0.60563380300,0.25352112700,0.00000000000,0.16901408500,0.83098591500,0.00000000000,0.07042253500,0.50704225400,0.39436619700,0.02816901400,2
-8242213.1983,529732.191599999,A,secretaria@colegiocanapro.edu.co -- rectoria@colegiocanapro.edu.co -- colcanapro@hotmail.com - deissyrussi@gmail.com,www.colegiocanapro.edu.co,2021/12/31,COLEGIO CANAPRO,308.46153850000,75,311848002874.00000000000,63,64,59,59,67,1,1,5,01,4,4,1,22,48,4,2,12,21,34,6,0,4,44,27,0,6,55,14,4,19,47,5,0.01333333300,0.29333333300,0.64000000000,0.05333333300,0.16000000000,0.28000000000,0.45333333300,0.02666666700,0.08000000000,0.00000000000,0.05333333300,0.58666666700,0.36000000000,0.00000000000,0.08000000000,0.73333333300,0.18666666700,0.05333333300,0.25333333300,0.62666666700,0.06666666700,1
-8241606.8967,530527.9879,A,coldelareina@etb.net.co -- colreinarectoria@yahoo.es  --  coldelareina@gmail.com,,2021/12/31,COLEGIO DE LA REINA,283.07692310000,27,311848003439.00000000000,59,58,54,55,58,1,1,5,01,15,4,1,12,14,0,2,16,4,4,1,0,5,15,7,0,7,18,2,2,13,10,2,0.03703703700,0.44444444400,0.51851851900,0.00000000000,0.59259259300,0.14814814800,0.14814814800,0.07407407400,0.03703703700,0.00000000000,0.18518518500,0.55555555600,0.25925925900,0.00000000000,0.25925925900,0.66666666700,0.07407407400,0.07407407400,0.48148148100,0.37037037000,0.07407407400,2
-8242439.0333,530006.1778,A,colesclavas@colegioesclavas.edu.co  --  secretaria@colegioesclavas.edu.co,www.colegioesclavas.edu.co,2021/12/31,COLEGIO DE LAS RR ESCLAVAS DEL SAGRADO CORAZON DE JESUS,311.53846150000,44,311848003463.00000000000,63,64,60,60,69,1,1,5,01,3,4,0,14,27,4,0,7,14,16,8,0,5,22,18,1,1,31,12,2,14,27,3,0.00000000000,0.31111111100,0.60000000000,0.08888888900,0.15555555600,0.31111111100,0.35555555600,0.00000000000,0.17777777800,0.00000000000,0.11111111100,0.48888888900,0.40000000000,0.02222222200,0.02222222200,0.68888888900,0.26666666700,0.04444444400,0.31111111100,0.60000000000,0.06666666700,1
-8241878.6843,531107.877500001,A,colpascoli@hotmail.com - claritapascoli@gmail.com,www.colgiovannipascoli.com,2021/12/31,COLEGIO GIOVANNI PASCOLI,263.07692310000,49,311848004311.00000000000,54,54,50,51,57,1,1,5,01,13,4,5,29,16,1,9,16,20,5,1,0,14,35,2,2,15,31,3,8,25,16,2,0.10000000000,0.58000000000,0.32000000000,0.02000000000,0.32000000000,0.40000000000,0.10000000000,0.18000000000,0.02000000000,0.00000000000,0.28000000000,0.70000000000,0.04000000000,0.04000000000,0.30000000000,0.62000000000,0.06000000000,0.16000000000,0.50000000000,0.32000000000,0.04000000000,2
-8240933.3024,528766.493500002,A,colegiomauxinorte@gmail.com - julandrearodriv@gmail.com,www.colegiomariaauxiliadoranorte.edu.co,2021/12/31,COLEGIO MARIA AUXILIADORA NORTE,300.38461540000,48,411001108271.00000000000,62,60,59,57,67,1,1,1,01,3,4,0,20,28,0,2,7,19,13,7,0,6,24,18,0,7,34,7,1,19,23,5,0.00000000000,0.41666666700,0.58333333300,0.00000000000,0.14583333300,0.39583333300,0.27083333300,0.04166666700,0.14583333300,0.00000000000,0.12500000000,0.50000000000,0.37500000000,0.00000000000,0.14583333300,0.70833333300,0.14583333300,0.02083333300,0.39583333300,0.47916666700,0.10416666700,1
